"TOA5","CR9000","CR9000","1576","CR9000X.Std.06","CPU:MnDot_Bo.C9X","59705","MNDOT"
"TIMESTAMP","RECORD","Windspeed","WindDir","Bolt2","Bolt3","Bolt5","Bolt6","Strain1","Strain2","Strain3","Strain4","Strain5","Strain6","Strain7","Strain8","Bolt7"
"TS","RN","Mph","Deg","lbs","lbs","lbs","lbs","uE","uE","uE","uE","uE","uE","uE","uE","lbs"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2017-09-04 16:17:33.32",121338307,22.81,302.3,57.66453,-8.85952,-24.36368,4.32816,-10.9,-16.1,-2.7,10.7,-3.5,37.7,79.7,61.6,2.8448
"2017-09-04 16:17:33.33",121338308,23.19,301.6,57.66453,-8.86968,-24.34336,4.35864,-10.4,-16.1,-3.3,10.1,-3.8,38,80.7,62.2,-1.92024
"2017-09-04 16:17:33.34",121338309,23.11,300.5,57.67416,-8.85952,-24.34336,4.32816,-10.2,-16.3,-3.8,9.5,-4.3,37.9,80.5,62.5,-2.20472
"2017-09-04 16:17:33.35",121338310,23.04,300,57.66453,-8.87984,-24.36368,4.35864,-9.8,-16.2,-3.8,9.1,-4.4,37.9,81.5,63,-0.64008
"2017-09-04 16:17:33.36",121338311,23.03,299.1,57.65491,-8.89,-24.35352,4.318,-9.9,-16.4,-4.1,8.8,-5,37.6,81.4,62.6,-5.83184
"2017-09-04 16:17:33.37",121338312,22.97,297.7,57.66453,-8.90016,-24.34336,4.33832,-9.5,-16,-4.4,8.4,-5,37.6,81.5,63.2,-2.20472
"2017-09-04 16:17:33.38",121338313,22.9,296.8,57.67416,-8.86968,-24.34336,4.32816,-9.1,-15.8,-4,8.4,-5,37.6,81.4,63.5,-0.78232
"2017-09-04 16:17:33.39",121338314,22.89,296,57.65491,-8.85952,-24.35352,4.33832,-8.6,-15.7,-4.2,8.4,-5.3,37.1,81.1,63.6,-0.78232
"2017-09-04 16:17:33.4",121338315,22.86,294.3,57.68378,-8.89,-24.34336,4.34848,-8.7,-15.5,-3.8,8.5,-5.4,37.2,81.1,63.3,3.41376
"2017-09-04 16:17:33.41",121338316,22.77,293.6,57.66453,-8.87984,-24.35352,4.318,-8.8,-15.7,-3.7,8.4,-5.7,36.8,80.8,63.1,1.70688
"2017-09-04 16:17:33.42",121338317,22.78,292.7,57.69341,-8.89,-24.36368,4.30784,-8.5,-15.2,-3.8,8.6,-5.6,36.9,80.9,63.3,0.07112
"2017-09-04 16:17:33.43",121338318,22.74,291.3,57.69341,-8.86968,-24.36368,4.32816,-8.3,-15.1,-3.5,8.8,-5.7,36.8,80.8,63.6,-3.9116
"2017-09-04 16:17:33.44",121338319,22.65,290.5,57.65491,-8.44296,-24.08936,4.40944,-8.3,-15.4,-3.7,8.6,-6.6,36.6,80.2,63.3,-5.76072
"2017-09-04 16:17:33.45",121338320,22.66,289.7,57.69341,-8.87984,-24.36368,4.32816,-8.2,-15.2,-3.2,8.6,-5.7,36.6,80.9,63.3,-3.62712
"2017-09-04 16:17:33.46",121338321,22.62,288.5,57.67416,-8.910319,-24.34336,4.33832,-8.6,-15.6,-3.5,8.4,-6.1,36.3,80.4,63.2,-1.49352
"2017-09-04 16:17:33.47",121338322,22.55,287.5,57.68378,-8.89,-24.35352,4.32816,-8.2,-15.2,-3.3,8.5,-5.8,36.4,80.5,63.2,0.42672
"2017-09-04 16:17:33.48",121338323,22.54,286.9,57.68378,-8.85952,-24.35352,4.30784,-8.1,-15.1,-3.1,8.8,-5.7,36.6,80.6,63.5,3.41376
"2017-09-04 16:17:33.49",121338324,22.54,285.7,57.68378,-8.84936,-24.36368,4.318,-8.3,-15.2,-3.5,8.6,-5.9,36.3,80.3,63.5,0.64008
"2017-09-04 16:17:33.5",121338325,22.42,285,57.69341,-8.89,-24.36368,4.318,-8.5,-15.3,-3,8.8,-5.6,36.6,80.5,63.1,-4.05384
"2017-09-04 16:17:33.51",121338326,22.42,284.8,57.66453,-8.90016,-24.36368,4.32816,-8.9,-15.8,-3.1,8.6,-5.5,36.4,80.4,62.6,-2.34696
"2017-09-04 16:17:33.52",121338327,22.44,283.8,57.67416,-8.86968,-24.37384,4.318,-8.9,-15.6,-3,8.9,-5.5,36.6,80.3,63,-0.14224
